sample_id,true_label,strategy,stage,parameter,confidence,p_fake,flipped
0063 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.9973995685577393,0.0026004284154623747,False
0063 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.9898686408996582,0.010131387040019035,False
0063 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.9930693507194519,0.006930595729500055,False
0065.jpg,REAL,original,original,0.0,0.7211402654647827,0.2788597047328949,False
0065.jpg,REAL,A_blur,blur_0.3,0.3,0.8990108370780945,0.10098917782306671,False
0065.jpg,REAL,A_blur,blur_0.5,0.5,0.9398188591003418,0.060181137174367905,False
0065.jpg,REAL,A_blur,blur_0.8,0.8,0.8706830739974976,0.12931694090366364,False
0065.jpg,REAL,A_blur,blur_1.0,1.0,0.6226797103881836,0.377320259809494,False
0065.jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.8314276933670044,0.1685722917318344,False
0065.jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.9573968648910522,0.04260312765836716,False
0065.jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.9794803857803345,0.020519651472568512,False
0065.jpg,REAL,B_noise,noise_0.01,0.01,0.7575895190238953,0.24241042137145996,False
0065.jpg,REAL,B_noise,noise_0.02,0.02,0.7934593558311462,0.2065405696630478,False
0065.jpg,REAL,B_noise,noise_0.03,0.03,0.8511473536491394,0.1488526612520218,False
0065.jpg,REAL,B_noise,noise_0.05,0.05,0.6386935710906982,0.6386935710906982,True
0065.jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.8857453465461731,0.11425469070672989,False
0065.jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.7631044983863831,0.23689548671245575,False
0065.jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.8824607133865356,0.11753923445940018,False
0338 (5).jpg,REAL,original,original,0.0,0.9997169375419617,0.00028302479768171906,False
0338 (5).jpg,REAL,A_blur,blur_0.3,0.3,0.9998437166213989,0.00015622646606061608,False
0338 (5).jpg,REAL,A_blur,blur_0.5,0.5,0.9996294975280762,0.0003704872215166688,False
0338 (5).jpg,REAL,A_blur,blur_0.8,0.8,0.9977092742919922,0.002290655393153429,False
0338 (5).jpg,REAL,A_blur,blur_1.0,1.0,0.9883835911750793,0.01161643210798502,False
0338 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.9992437362670898,0.000756300229113549,False
0338 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.9995831847190857,0.0004168500017840415,False
0338 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.9995890259742737,0.00041095935739576817,False
0338 (5).jpg,REAL,B_noise,noise_0.01,0.01,0.9998171925544739,0.00018278004426974803,False
0338 (5).jpg,REAL,B_noise,noise_0.02,0.02,0.9998466968536377,0.0001532730384496972,False
0338 (5).jpg,REAL,B_noise,noise_0.03,0.03,0.9995003938674927,0.0004995843046344817,False
0338 (5).jpg,REAL,B_noise,noise_0.05,0.05,0.9922534823417664,0.007746515329927206,False
0338 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.999701201915741,0.00029878539498895407,False
0338 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.9992338418960571,0.0007661701529286802,False
0338 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.9993786811828613,0.0006213042652234435,False
0944 (6).jpg,REAL,original,original,0.0,0.5033489465713501,0.4966511130332947,False
0944 (6).jpg,REAL,A_blur,blur_0.3,0.3,0.8577600121498108,0.14224006235599518,False
0944 (6).jpg,REAL,A_blur,blur_0.5,0.5,0.9757142663002014,0.024285653606057167,False
0944 (6).jpg,REAL,A_blur,blur_0.8,0.8,0.9892672300338745,0.010732813738286495,False
0944 (6).jpg,REAL,A_blur,blur_1.0,1.0,0.9416313767433167,0.05836865305900574,False
0944 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.9804704189300537,0.019529512152075768,False
0944 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.9363929629325867,0.06360705941915512,False
0944 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.915762186050415,0.08423777669668198,False
0944 (6).jpg,REAL,B_noise,noise_0.01,0.01,0.8181438446044922,0.18185612559318542,False
0944 (6).jpg,REAL,B_noise,noise_0.02,0.02,0.8739999532699585,0.1260000616312027,False
0944 (6).jpg,REAL,B_noise,noise_0.03,0.03,0.9012467265129089,0.09875332564115524,False
0944 (6).jpg,REAL,B_noise,noise_0.05,0.05,0.9427006840705872,0.057299330830574036,False
0944 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.8952867984771729,0.10471320897340775,False
0944 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.9576945304870605,0.042305462062358856,False
0944 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.8831039667129517,0.11689604818820953,False
0464 (3).jpg,REAL,original,original,0.0,0.6315635442733765,0.6315635442733765,False
0464 (3).jpg,REAL,A_blur,blur_0.3,0.3,0.5708721280097961,0.42912787199020386,True
0464 (3).jpg,REAL,A_blur,blur_0.5,0.5,0.8907120823860168,0.10928789526224136,True
0464 (3).jpg,REAL,A_blur,blur_0.8,0.8,0.8552870154380798,0.14471298456192017,True
0464 (3).jpg,REAL,A_blur,blur_1.0,1.0,0.7195420265197754,0.7195420265197754,False
0464 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.8371732831001282,0.16282668709754944,True
0464 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.8930726051330566,0.10692741721868515,True
0464 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.9720194935798645,0.027980506420135498,True
0464 (3).jpg,REAL,B_noise,noise_0.01,0.01,0.6536130309104919,0.6536130309104919,False
0464 (3).jpg,REAL,B_noise,noise_0.02,0.02,0.7233675122261047,0.7233675122261047,False
0464 (3).jpg,REAL,B_noise,noise_0.03,0.03,0.807684063911438,0.1923159807920456,True
0464 (3).jpg,REAL,B_noise,noise_0.05,0.05,0.96080482006073,0.03919515013694763,True
0464 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.7780559062957764,0.22194412350654602,True
0464 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.7055596113204956,0.294440358877182,True
0464 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.6088416576385498,0.6088416576385498,False
0359 (3).jpg,REAL,original,original,0.0,0.9929706454277039,0.007029400672763586,False
0359 (3).jpg,REAL,A_blur,blur_0.3,0.3,0.9955196380615234,0.004480320960283279,False
0359 (3).jpg,REAL,A_blur,blur_0.5,0.5,0.9982109069824219,0.0017891456373035908,False
0359 (3).jpg,REAL,A_blur,blur_0.8,0.8,0.990064799785614,0.009935237467288971,False
0359 (3).jpg,REAL,A_blur,blur_1.0,1.0,0.8462154269218445,0.15378455817699432,False
0359 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.9107447862625122,0.08925524353981018,False
0359 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.9882619976997375,0.011738022789359093,False
0359 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.9902142286300659,0.009785756468772888,False
0359 (3).jpg,REAL,B_noise,noise_0.01,0.01,0.9876392483711243,0.012360687367618084,False
0359 (3).jpg,REAL,B_noise,noise_0.02,0.02,0.9803152084350586,0.019684813916683197,False
0359 (3).jpg,REAL,B_noise,noise_0.03,0.03,0.9730829000473022,0.026917079463601112,False
0359 (3).jpg,REAL,B_noise,noise_0.05,0.05,0.9111874103546143,0.08881261944770813,False
0359 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.990757167339325,0.009242797270417213,False
0359 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.9860094785690308,0.013990523293614388,False
0359 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.9952117800712585,0.0047882660292088985,False
0405 (5).jpg,REAL,original,original,0.0,0.9920923113822937,0.007907699793577194,False
0405 (5).jpg,REAL,A_blur,blur_0.3,0.3,0.9963054656982422,0.003694530576467514,False
0405 (5).jpg,REAL,A_blur,blur_0.5,0.5,0.9981145858764648,0.0018854837398976088,False
0405 (5).jpg,REAL,A_blur,blur_0.8,0.8,0.9978336691856384,0.002166340360417962,False
0405 (5).jpg,REAL,A_blur,blur_1.0,1.0,0.9906308054924011,0.00936921127140522,False
0405 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.8280705213546753,0.1719294935464859,False
0405 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.9439425468444824,0.05605749040842056,False
0405 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.9919261336326599,0.008073928765952587,False
0405 (5).jpg,REAL,B_noise,noise_0.01,0.01,0.9913141131401062,0.008685908280313015,False
0405 (5).jpg,REAL,B_noise,noise_0.02,0.02,0.9974989295005798,0.0025010041426867247,False
0405 (5).jpg,REAL,B_noise,noise_0.03,0.03,0.9961125254631042,0.0038874815218150616,False
0405 (5).jpg,REAL,B_noise,noise_0.05,0.05,0.9776486754417419,0.02235131897032261,False
0405 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.9939751029014587,0.0060248952358961105,False
0405 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.9951908588409424,0.00480918912217021,False
0405 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.9991351962089539,0.0008648413931950927,False
0002 (4).jpg,REAL,original,original,0.0,0.9703211784362793,0.029678817838430405,False
0002 (4).jpg,REAL,A_blur,blur_0.3,0.3,0.9808441996574402,0.01915580779314041,False
0002 (4).jpg,REAL,A_blur,blur_0.5,0.5,0.9822124242782593,0.017787551507353783,False
0002 (4).jpg,REAL,A_blur,blur_0.8,0.8,0.5783137083053589,0.4216862916946411,False
0002 (4).jpg,REAL,A_blur,blur_1.0,1.0,0.932376503944397,0.932376503944397,True
0002 (4).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.9957815408706665,0.0042185233905911446,False
0002 (4).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.9976906776428223,0.0023093644995242357,False
0002 (4).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.9973551034927368,0.002644902328029275,False
0002 (4).jpg,REAL,B_noise,noise_0.01,0.01,0.9606485366821289,0.03935148939490318,False
0002 (4).jpg,REAL,B_noise,noise_0.02,0.02,0.9412168264389038,0.05878317728638649,False
0002 (4).jpg,REAL,B_noise,noise_0.03,0.03,0.9461728930473328,0.05382707715034485,False
0002 (4).jpg,REAL,B_noise,noise_0.05,0.05,0.9782503247261047,0.021749718114733696,False
0002 (4).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.9674394130706787,0.03256065398454666,False
0002 (4).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.9739369750022888,0.026063021272420883,False
0002 (4).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.9184751510620117,0.08152490109205246,False
0221 (3).jpg,REAL,original,original,0.0,0.632936418056488,0.632936418056488,False
0221 (3).jpg,REAL,A_blur,blur_0.3,0.3,0.6257116198539734,0.3742883503437042,True
0221 (3).jpg,REAL,A_blur,blur_0.5,0.5,0.8833906650543213,0.11660934239625931,True
0221 (3).jpg,REAL,A_blur,blur_0.8,0.8,0.9147903919219971,0.08520955592393875,True
0221 (3).jpg,REAL,A_blur,blur_1.0,1.0,0.6750851273536682,0.6750851273536682,False
0221 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.6515405178070068,0.34845951199531555,True
0221 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.847330629825592,0.15266932547092438,True
0221 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.8129881620407104,0.18701183795928955,True
0221 (3).jpg,REAL,B_noise,noise_0.01,0.01,0.7281554937362671,0.7281554937362671,False
0221 (3).jpg,REAL,B_noise,noise_0.02,0.02,0.7062665820121765,0.7062665820121765,False
0221 (3).jpg,REAL,B_noise,noise_0.03,0.03,0.5472351908683777,0.45276471972465515,True
0221 (3).jpg,REAL,B_noise,noise_0.05,0.05,0.7908558249473572,0.20914410054683685,True
0221 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.5053534507751465,0.5053534507751465,False
0221 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.6213234066963196,0.6213234066963196,False
0221 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.6374168992042542,0.6374168992042542,False
0626 (2).jpg,REAL,original,original,0.0,0.9870672821998596,0.012932739220559597,False
0626 (2).jpg,REAL,A_blur,blur_0.3,0.3,0.9915763735771179,0.00842368509620428,False
0626 (2).jpg,REAL,A_blur,blur_0.5,0.5,0.9919379353523254,0.008062009699642658,False
0626 (2).jpg,REAL,A_blur,blur_0.8,0.8,0.933685839176178,0.06631419062614441,False
0626 (2).jpg,REAL,A_blur,blur_1.0,1.0,0.5317708849906921,0.4682290554046631,False
0626 (2).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.974646270275116,0.025353725999593735,False
0626 (2).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.9818041324615479,0.018195874989032745,False
0626 (2).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.9851146936416626,0.014885344542562962,False
0626 (2).jpg,REAL,B_noise,noise_0.01,0.01,0.9925835132598877,0.007416481152176857,False
0626 (2).jpg,REAL,B_noise,noise_0.02,0.02,0.9974967837333679,0.0025031915865838528,False
0626 (2).jpg,REAL,B_noise,noise_0.03,0.03,0.9942625164985657,0.0057374886237084866,False
0626 (2).jpg,REAL,B_noise,noise_0.05,0.05,0.9868059158325195,0.013194071128964424,False
0626 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.9898278713226318,0.01017211563885212,False
0626 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.9924235343933105,0.007576466538012028,False
0626 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.9918071627616882,0.008192840963602066,False
0698 (6).jpg,REAL,original,original,0.0,0.9756146669387817,0.02438531257212162,False
0698 (6).jpg,REAL,A_blur,blur_0.3,0.3,0.9881923794746399,0.011807565577328205,False
0698 (6).jpg,REAL,A_blur,blur_0.5,0.5,0.9877457022666931,0.012254336848855019,False
0698 (6).jpg,REAL,A_blur,blur_0.8,0.8,0.9885115623474121,0.011488409712910652,False
0698 (6).jpg,REAL,A_blur,blur_1.0,1.0,0.9671269655227661,0.03287304937839508,False
0698 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.7202293872833252,0.2797705829143524,False
0698 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.9405364394187927,0.05946354568004608,False
0698 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.9099157452583313,0.09008428454399109,False
0698 (6).jpg,REAL,B_noise,noise_0.01,0.01,0.9845049381256104,0.015495113097131252,False
0698 (6).jpg,REAL,B_noise,noise_0.02,0.02,0.97296541929245,0.02703458070755005,False
0698 (6).jpg,REAL,B_noise,noise_0.03,0.03,0.9472147822380066,0.05278518795967102,False
0698 (6).jpg,REAL,B_noise,noise_0.05,0.05,0.9832979440689087,0.01670212112367153,False
0698 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.9832441210746765,0.016755959019064903,False
0698 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.9665935039520264,0.033406440168619156,False
0698 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.9909430146217346,0.009057028219103813,False
0012 (4).jpg,REAL,original,original,0.0,0.9919191002845764,0.008080873638391495,False
0012 (4).jpg,REAL,A_blur,blur_0.3,0.3,0.994579553604126,0.005420492496341467,False
0012 (4).jpg,REAL,A_blur,blur_0.5,0.5,0.9981979727745056,0.001802002894692123,False
0012 (4).jpg,REAL,A_blur,blur_0.8,0.8,0.9959664344787598,0.004033532924950123,False
0012 (4).jpg,REAL,A_blur,blur_1.0,1.0,0.9820470809936523,0.01795295625925064,False
0012 (4).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.9937348961830139,0.006265154108405113,False
0012 (4).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.9873540997505188,0.012645840644836426,False
0012 (4).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.9810512065887451,0.018948780372738838,False
0012 (4).jpg,REAL,B_noise,noise_0.01,0.01,0.9873502850532532,0.012649694457650185,False
0012 (4).jpg,REAL,B_noise,noise_0.02,0.02,0.9794626832008362,0.020537301898002625,False
0012 (4).jpg,REAL,B_noise,noise_0.03,0.03,0.9801653623580933,0.019834648817777634,False
0012 (4).jpg,REAL,B_noise,noise_0.05,0.05,0.9845859408378601,0.015414100140333176,False
0012 (4).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.9849351644515991,0.01506480760872364,False
0012 (4).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.9813089966773987,0.018691005185246468,False
0012 (4).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.929896354675293,0.07010361552238464,False
0415 (5).jpg,REAL,original,original,0.0,0.9991471767425537,0.0008528587641194463,False
0415 (5).jpg,REAL,A_blur,blur_0.3,0.3,0.999607264995575,0.00039271378773264587,False
0415 (5).jpg,REAL,A_blur,blur_0.5,0.5,0.9996139407157898,0.0003861457225866616,False
0415 (5).jpg,REAL,A_blur,blur_0.8,0.8,0.9903044104576111,0.009695635177195072,False
0415 (5).jpg,REAL,A_blur,blur_1.0,1.0,0.8772484660148621,0.12275152653455734,False
0415 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.999371349811554,0.0006286341813392937,False
0415 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.999750554561615,0.00024943030439317226,False
0415 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.9997965693473816,0.00020347120880614966,False
0415 (5).jpg,REAL,B_noise,noise_0.01,0.01,0.9982925057411194,0.0017074901843443513,False
0415 (5).jpg,REAL,B_noise,noise_0.02,0.02,0.9972018003463745,0.002798255532979965,False
0415 (5).jpg,REAL,B_noise,noise_0.03,0.03,0.994678258895874,0.0053217532113194466,False
0415 (5).jpg,REAL,B_noise,noise_0.05,0.05,0.9889582395553589,0.011041720397770405,False
0415 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.9991720914840698,0.0008279079338535666,False
0415 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.9979727864265442,0.0020271604880690575,False
0415 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.9989356398582458,0.00106438051443547,False
0349 (3).jpg,REAL,original,original,0.0,0.9987435936927795,0.0012564283097162843,False
0349 (3).jpg,REAL,A_blur,blur_0.3,0.3,0.9990473389625549,0.0009526468347758055,False
0349 (3).jpg,REAL,A_blur,blur_0.5,0.5,0.9985275268554688,0.0014724881621077657,False
0349 (3).jpg,REAL,A_blur,blur_0.8,0.8,0.9603877663612366,0.03961217775940895,False
0349 (3).jpg,REAL,A_blur,blur_1.0,1.0,0.695929229259491,0.30407071113586426,False
0349 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.9886156916618347,0.011384225450456142,False
0349 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.9866448044776917,0.013355191797018051,False
0349 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.9914377331733704,0.008562292903661728,False
0349 (3).jpg,REAL,B_noise,noise_0.01,0.01,0.9983487129211426,0.0016512396978214383,False
0349 (3).jpg,REAL,B_noise,noise_0.02,0.02,0.9972797632217407,0.002720216754823923,False
0349 (3).jpg,REAL,B_noise,noise_0.03,0.03,0.9933322072029114,0.00666784169152379,False
0349 (3).jpg,REAL,B_noise,noise_0.05,0.05,0.9833973050117493,0.01660270430147648,False
0349 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.9962443113327026,0.003755706362426281,False
0349 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.9956106543540955,0.004389324225485325,False
0349 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.9961147308349609,0.003885266138240695,False
0636 (2).jpg,REAL,original,original,0.0,0.8975843787193298,0.10241559892892838,False
0636 (2).jpg,REAL,A_blur,blur_0.3,0.3,0.9765669107437134,0.023433124646544456,False
0636 (2).jpg,REAL,A_blur,blur_0.5,0.5,0.9965327978134155,0.00346714467741549,False
0636 (2).jpg,REAL,A_blur,blur_0.8,0.8,0.997654378414154,0.0023456707131117582,False
0636 (2).jpg,REAL,A_blur,blur_1.0,1.0,0.9836243391036987,0.016375668346881866,False
0636 (2).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.7355089783668518,0.7355089783668518,True
0636 (2).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.7093781232833862,0.29062187671661377,False
0636 (2).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.909272313117981,0.09072765707969666,False
0636 (2).jpg,REAL,B_noise,noise_0.01,0.01,0.9390112161636353,0.060988809913396835,False
0636 (2).jpg,REAL,B_noise,noise_0.02,0.02,0.9508922696113586,0.049107715487480164,False
0636 (2).jpg,REAL,B_noise,noise_0.03,0.03,0.9835180044174194,0.01648203656077385,False
0636 (2).jpg,REAL,B_noise,noise_0.05,0.05,0.9138903617858887,0.08610963076353073,False
0636 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.9174143075942993,0.08258571475744247,False
0636 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.9106441736221313,0.08935580402612686,False
0636 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.9189216494560242,0.08107834309339523,False
0059.jpg,REAL,original,original,0.0,0.8599343299865723,0.14006569981575012,False
0059.jpg,REAL,A_blur,blur_0.3,0.3,0.9597464203834534,0.04025359824299812,False
0059.jpg,REAL,A_blur,blur_0.5,0.5,0.9932557344436646,0.006744273938238621,False
0059.jpg,REAL,A_blur,blur_0.8,0.8,0.9955701231956482,0.004429898224771023,False
0059.jpg,REAL,A_blur,blur_1.0,1.0,0.9471098780632019,0.0528901070356369,False
0059.jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.9682438373565674,0.031756121665239334,False
0059.jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.9668348431587219,0.03316519781947136,False
0059.jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.9547884464263916,0.045211512595415115,False
0059.jpg,REAL,B_noise,noise_0.01,0.01,0.9486196041107178,0.05138043314218521,False
0059.jpg,REAL,B_noise,noise_0.02,0.02,0.9761496186256409,0.02385035529732704,False
0059.jpg,REAL,B_noise,noise_0.03,0.03,0.9237761497497559,0.07622382044792175,False
0059.jpg,REAL,B_noise,noise_0.05,0.05,0.9804547429084778,0.019545268267393112,False
0059.jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.9553529024124146,0.04464713856577873,False
0059.jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.9094178080558777,0.09058217704296112,False
0059.jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.9442179799079895,0.0557820126414299,False
0688 (6).jpg,REAL,original,original,0.0,0.997999370098114,0.002000560751184821,False
0688 (6).jpg,REAL,A_blur,blur_0.3,0.3,0.9986261129379272,0.0013739144196733832,False
0688 (6).jpg,REAL,A_blur,blur_0.5,0.5,0.9989641904830933,0.001035780762322247,False
0688 (6).jpg,REAL,A_blur,blur_0.8,0.8,0.9972272515296936,0.002772714477032423,False
0688 (6).jpg,REAL,A_blur,blur_1.0,1.0,0.9844567179679871,0.015543275512754917,False
0688 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.9957857728004456,0.004214210901409388,False
0688 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.9971655011177063,0.0028345317114144564,False
0688 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.99813312292099,0.001866862061433494,False
0688 (6).jpg,REAL,B_noise,noise_0.01,0.01,0.9963022470474243,0.0036977685522288084,False
0688 (6).jpg,REAL,B_noise,noise_0.02,0.02,0.9959850311279297,0.004015034530311823,False
0688 (6).jpg,REAL,B_noise,noise_0.03,0.03,0.9933319687843323,0.0066680628806352615,False
0688 (6).jpg,REAL,B_noise,noise_0.05,0.05,0.9864278435707092,0.013572181575000286,False
0688 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.9942312240600586,0.005768855568021536,False
0688 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.9966015815734863,0.00339840748347342,False
0688 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.9973964691162109,0.0026035394985228777,False
0231 (3).jpg,REAL,original,original,0.0,0.9892984628677368,0.010701519437134266,False
0231 (3).jpg,REAL,A_blur,blur_0.3,0.3,0.9957448840141296,0.004255128093063831,False
0231 (3).jpg,REAL,A_blur,blur_0.5,0.5,0.9976054430007935,0.002394573763012886,False
0231 (3).jpg,REAL,A_blur,blur_0.8,0.8,0.9868009090423584,0.01319910679012537,False
0231 (3).jpg,REAL,A_blur,blur_1.0,1.0,0.9209542870521545,0.07904568314552307,False
0231 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.9352102875709534,0.06478966772556305,False
0231 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.9965834021568298,0.0034166297409683466,False
0231 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.996122419834137,0.003877580165863037,False
0231 (3).jpg,REAL,B_noise,noise_0.01,0.01,0.9348010420799255,0.06519894301891327,False
0231 (3).jpg,REAL,B_noise,noise_0.02,0.02,0.9933313727378845,0.006668574176728725,False
0231 (3).jpg,REAL,B_noise,noise_0.03,0.03,0.9943220615386963,0.005677921697497368,False
0231 (3).jpg,REAL,B_noise,noise_0.05,0.05,0.9919305443763733,0.008069392293691635,False
0231 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.9770945906639099,0.022905481979250908,False
0231 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.9900004267692566,0.009999660775065422,False
0231 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.9782794117927551,0.021720558404922485,False
0486 (6).jpg,REAL,original,original,0.0,0.9789217114448547,0.02107829786837101,False
0486 (6).jpg,REAL,A_blur,blur_0.3,0.3,0.9918245673179626,0.00817547831684351,False
0486 (6).jpg,REAL,A_blur,blur_0.5,0.5,0.9976517558097839,0.0023482420947402716,False
0486 (6).jpg,REAL,A_blur,blur_0.8,0.8,0.9985992312431335,0.001400793087668717,False
0486 (6).jpg,REAL,A_blur,blur_1.0,1.0,0.9924692511558533,0.007530790753662586,False
0486 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.9798718094825745,0.02012823335826397,False
0486 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.9637193083763123,0.036280643194913864,False
0486 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.9793223738670349,0.020677655935287476,False
