sample_id,true_label,strategy,stage,parameter,confidence,flipped
0464 (3).jpg,REAL,B_noise,noise_0.02,0.02,0.8282283544540405,False
0464 (3).jpg,REAL,B_noise,noise_0.03,0.03,0.8252080678939819,False
0464 (3).jpg,REAL,B_noise,noise_0.05,0.05,0.830055832862854,False
0464 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.8254017233848572,False
0464 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.8332785964012146,False
0464 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.8343560099601746,False
0359 (3).jpg,REAL,original,original,0.0,0.8440776467323303,False
0359 (3).jpg,REAL,A_blur,blur_0.3,0.3,0.8440776467323303,False
0359 (3).jpg,REAL,A_blur,blur_0.5,0.5,0.8381699919700623,False
0359 (3).jpg,REAL,A_blur,blur_0.8,0.8,0.8279324173927307,False
0359 (3).jpg,REAL,A_blur,blur_1.0,1.0,0.8279324173927307,False
0359 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.8262683153152466,False
0359 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.8270372152328491,False
0359 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.8167556524276733,False
0359 (3).jpg,REAL,B_noise,noise_0.01,0.01,0.8422353267669678,False
0359 (3).jpg,REAL,B_noise,noise_0.02,0.02,0.8420342803001404,False
0359 (3).jpg,REAL,B_noise,noise_0.03,0.03,0.8414338827133179,False
0359 (3).jpg,REAL,B_noise,noise_0.05,0.05,0.8364534974098206,False
0359 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.8461164236068726,False
0359 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.8423839211463928,False
0359 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.8458905816078186,False
0405 (5).jpg,REAL,original,original,0.0,0.8538170456886292,False
0405 (5).jpg,REAL,A_blur,blur_0.3,0.3,0.8538170456886292,False
0405 (5).jpg,REAL,A_blur,blur_0.5,0.5,0.8444100022315979,False
0405 (5).jpg,REAL,A_blur,blur_0.8,0.8,0.8371268510818481,False
0405 (5).jpg,REAL,A_blur,blur_1.0,1.0,0.8371268510818481,False
0405 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.8322928547859192,False
0405 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.8473981022834778,False
0405 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.8523048758506775,False
0405 (5).jpg,REAL,B_noise,noise_0.01,0.01,0.8535560369491577,False
0405 (5).jpg,REAL,B_noise,noise_0.02,0.02,0.854374349117279,False
0405 (5).jpg,REAL,B_noise,noise_0.03,0.03,0.8433847427368164,False
0405 (5).jpg,REAL,B_noise,noise_0.05,0.05,0.8424259424209595,False
0405 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.8491753339767456,False
0405 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.8518247008323669,False
0405 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.8476719856262207,False
0002 (4).jpg,REAL,original,original,0.0,0.7979649901390076,False
0002 (4).jpg,REAL,A_blur,blur_0.3,0.3,0.7979649901390076,False
0002 (4).jpg,REAL,A_blur,blur_0.5,0.5,0.8012874126434326,False
0002 (4).jpg,REAL,A_blur,blur_0.8,0.8,0.7848526835441589,False
0002 (4).jpg,REAL,A_blur,blur_1.0,1.0,0.7848526835441589,False
0002 (4).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.800757646560669,False
0002 (4).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.7935890555381775,False
0002 (4).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.783417284488678,False
0002 (4).jpg,REAL,B_noise,noise_0.01,0.01,0.7998934984207153,False
0002 (4).jpg,REAL,B_noise,noise_0.02,0.02,0.8004359602928162,False
0002 (4).jpg,REAL,B_noise,noise_0.03,0.03,0.8207696676254272,False
0002 (4).jpg,REAL,B_noise,noise_0.05,0.05,0.7789905667304993,False
0002 (4).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.7985636591911316,False
0002 (4).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.7940667867660522,False
0002 (4).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.8054914474487305,False
0221 (3).jpg,REAL,original,original,0.0,0.8256886601448059,False
0221 (3).jpg,REAL,A_blur,blur_0.3,0.3,0.8256886601448059,False
0221 (3).jpg,REAL,A_blur,blur_0.5,0.5,0.8341436982154846,False
0221 (3).jpg,REAL,A_blur,blur_0.8,0.8,0.8245739936828613,False
0221 (3).jpg,REAL,A_blur,blur_1.0,1.0,0.8245739936828613,False
0221 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.8418546319007874,False
0221 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.8395242691040039,False
0221 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.8370151519775391,False
0221 (3).jpg,REAL,B_noise,noise_0.01,0.01,0.8300206065177917,False
0221 (3).jpg,REAL,B_noise,noise_0.02,0.02,0.8369401693344116,False
0221 (3).jpg,REAL,B_noise,noise_0.03,0.03,0.8380507230758667,False
0221 (3).jpg,REAL,B_noise,noise_0.05,0.05,0.8271127939224243,False
0221 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.831647515296936,False
0221 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.8272178769111633,False
0221 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.8158270120620728,False
0626 (2).jpg,REAL,original,original,0.0,0.8023332953453064,False
0626 (2).jpg,REAL,A_blur,blur_0.3,0.3,0.8023332953453064,False
0626 (2).jpg,REAL,A_blur,blur_0.5,0.5,0.8099847435951233,False
0626 (2).jpg,REAL,A_blur,blur_0.8,0.8,0.815882682800293,False
0626 (2).jpg,REAL,A_blur,blur_1.0,1.0,0.815882682800293,False
0626 (2).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.8168466091156006,False
0626 (2).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.8115113377571106,False
0626 (2).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.8056832551956177,False
0626 (2).jpg,REAL,B_noise,noise_0.01,0.01,0.8010569214820862,False
0626 (2).jpg,REAL,B_noise,noise_0.02,0.02,0.8004699349403381,False
0626 (2).jpg,REAL,B_noise,noise_0.03,0.03,0.8032861351966858,False
0626 (2).jpg,REAL,B_noise,noise_0.05,0.05,0.770617663860321,False
0626 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.8018986582756042,False
0626 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.7966428995132446,False
0626 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.7887560129165649,False
0698 (6).jpg,REAL,original,original,0.0,0.8098024725914001,False
0698 (6).jpg,REAL,A_blur,blur_0.3,0.3,0.8098024725914001,False
0698 (6).jpg,REAL,A_blur,blur_0.5,0.5,0.7968529462814331,False
0698 (6).jpg,REAL,A_blur,blur_0.8,0.8,0.7977721095085144,False
0698 (6).jpg,REAL,A_blur,blur_1.0,1.0,0.7977721095085144,False
0698 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.8063482046127319,False
0698 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.8102490305900574,False
0698 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.7976036071777344,False
0698 (6).jpg,REAL,B_noise,noise_0.01,0.01,0.8086554408073425,False
0698 (6).jpg,REAL,B_noise,noise_0.02,0.02,0.8145768642425537,False
0698 (6).jpg,REAL,B_noise,noise_0.03,0.03,0.8192479014396667,False
0698 (6).jpg,REAL,B_noise,noise_0.05,0.05,0.8208302855491638,False
0698 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.8181226253509521,False
0698 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.8161858320236206,False
0698 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.8133373856544495,False
0012 (4).jpg,REAL,original,original,0.0,0.8585606217384338,False
0012 (4).jpg,REAL,A_blur,blur_0.3,0.3,0.8585606217384338,False
0012 (4).jpg,REAL,A_blur,blur_0.5,0.5,0.8234755396842957,False
0012 (4).jpg,REAL,A_blur,blur_0.8,0.8,0.7898356914520264,False
0012 (4).jpg,REAL,A_blur,blur_1.0,1.0,0.7898356914520264,False
0012 (4).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.8247948884963989,False
0012 (4).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.8429635763168335,False
0012 (4).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.8388738632202148,False
0012 (4).jpg,REAL,B_noise,noise_0.01,0.01,0.8543058037757874,False
0012 (4).jpg,REAL,B_noise,noise_0.02,0.02,0.8657864332199097,False
0012 (4).jpg,REAL,B_noise,noise_0.03,0.03,0.8527476191520691,False
0012 (4).jpg,REAL,B_noise,noise_0.05,0.05,0.8411741256713867,False
0012 (4).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.8567224144935608,False
0012 (4).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.863207995891571,False
0012 (4).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.8564431667327881,False
0415 (5).jpg,REAL,original,original,0.0,0.8328076004981995,False
0415 (5).jpg,REAL,A_blur,blur_0.3,0.3,0.8328076004981995,False
0415 (5).jpg,REAL,A_blur,blur_0.5,0.5,0.841072142124176,False
0415 (5).jpg,REAL,A_blur,blur_0.8,0.8,0.842630922794342,False
0415 (5).jpg,REAL,A_blur,blur_1.0,1.0,0.842630922794342,False
0415 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.8427363634109497,False
0415 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.8367302417755127,False
0415 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.8395197987556458,False
0415 (5).jpg,REAL,B_noise,noise_0.01,0.01,0.8384722471237183,False
0415 (5).jpg,REAL,B_noise,noise_0.02,0.02,0.8335967063903809,False
0415 (5).jpg,REAL,B_noise,noise_0.03,0.03,0.8394593596458435,False
0415 (5).jpg,REAL,B_noise,noise_0.05,0.05,0.8424979448318481,False
0415 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.8298148512840271,False
0415 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.8410723209381104,False
0415 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.8308948278427124,False
0349 (3).jpg,REAL,original,original,0.0,0.8409820795059204,False
0349 (3).jpg,REAL,A_blur,blur_0.3,0.3,0.8409820795059204,False
0349 (3).jpg,REAL,A_blur,blur_0.5,0.5,0.8134408593177795,False
0349 (3).jpg,REAL,A_blur,blur_0.8,0.8,0.7992009520530701,False
0349 (3).jpg,REAL,A_blur,blur_1.0,1.0,0.7992009520530701,False
0349 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.8202437162399292,False
0349 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.8170195817947388,False
0349 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.8087207674980164,False
0349 (3).jpg,REAL,B_noise,noise_0.01,0.01,0.8392345309257507,False
0349 (3).jpg,REAL,B_noise,noise_0.02,0.02,0.8407958149909973,False
0349 (3).jpg,REAL,B_noise,noise_0.03,0.03,0.831218421459198,False
0349 (3).jpg,REAL,B_noise,noise_0.05,0.05,0.8196982741355896,False
0349 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.8402673006057739,False
0349 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.8328293561935425,False
0349 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.839647114276886,False
0636 (2).jpg,REAL,original,original,0.0,0.8151177763938904,False
0636 (2).jpg,REAL,A_blur,blur_0.3,0.3,0.8151177763938904,False
0636 (2).jpg,REAL,A_blur,blur_0.5,0.5,0.8426334261894226,False
0636 (2).jpg,REAL,A_blur,blur_0.8,0.8,0.8401581048965454,False
0636 (2).jpg,REAL,A_blur,blur_1.0,1.0,0.8401581048965454,False
0636 (2).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.8581166863441467,False
0636 (2).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.8672609329223633,False
0636 (2).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.8550799489021301,False
0636 (2).jpg,REAL,B_noise,noise_0.01,0.01,0.8142508864402771,False
0636 (2).jpg,REAL,B_noise,noise_0.02,0.02,0.8126479983329773,False
0636 (2).jpg,REAL,B_noise,noise_0.03,0.03,0.811057448387146,False
0636 (2).jpg,REAL,B_noise,noise_0.05,0.05,0.8081271052360535,False
0636 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.8140652179718018,False
0636 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.8132771849632263,False
0636 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.8084507584571838,False
0059.jpg,REAL,original,original,0.0,0.8385193347930908,False
0059.jpg,REAL,A_blur,blur_0.3,0.3,0.8385193347930908,False
0059.jpg,REAL,A_blur,blur_0.5,0.5,0.8198087811470032,False
0059.jpg,REAL,A_blur,blur_0.8,0.8,0.8168684244155884,False
0059.jpg,REAL,A_blur,blur_1.0,1.0,0.8168684244155884,False
0059.jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.8282655477523804,False
0059.jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.8289321064949036,False
0059.jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.8309130072593689,False
0059.jpg,REAL,B_noise,noise_0.01,0.01,0.8369905352592468,False
0059.jpg,REAL,B_noise,noise_0.02,0.02,0.8394289016723633,False
0059.jpg,REAL,B_noise,noise_0.03,0.03,0.8385758399963379,False
0059.jpg,REAL,B_noise,noise_0.05,0.05,0.8224183320999146,False
0059.jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.8396943807601929,False
0059.jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.8333954811096191,False
0059.jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.8360296487808228,False
0688 (6).jpg,REAL,original,original,0.0,0.8147450089454651,False
0688 (6).jpg,REAL,A_blur,blur_0.3,0.3,0.8147450089454651,False
0688 (6).jpg,REAL,A_blur,blur_0.5,0.5,0.8154894709587097,False
0688 (6).jpg,REAL,A_blur,blur_0.8,0.8,0.8047128915786743,False
0688 (6).jpg,REAL,A_blur,blur_1.0,1.0,0.8047128915786743,False
0688 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.830880880355835,False
0688 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.8287006616592407,False
0688 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.8288949728012085,False
0688 (6).jpg,REAL,B_noise,noise_0.01,0.01,0.8145866990089417,False
0688 (6).jpg,REAL,B_noise,noise_0.02,0.02,0.8114057779312134,False
0688 (6).jpg,REAL,B_noise,noise_0.03,0.03,0.82150799036026,False
0688 (6).jpg,REAL,B_noise,noise_0.05,0.05,0.8131656050682068,False
0688 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.8184735774993896,False
0688 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.8087160587310791,False
0688 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.8182684183120728,False
0231 (3).jpg,REAL,original,original,0.0,0.837809681892395,False
0231 (3).jpg,REAL,A_blur,blur_0.3,0.3,0.837809681892395,False
0231 (3).jpg,REAL,A_blur,blur_0.5,0.5,0.8145287036895752,False
0231 (3).jpg,REAL,A_blur,blur_0.8,0.8,0.8088480830192566,False
0231 (3).jpg,REAL,A_blur,blur_1.0,1.0,0.8088480830192566,False
0231 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.8133487105369568,False
0231 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.8153230547904968,False
0231 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.8246042132377625,False
0231 (3).jpg,REAL,B_noise,noise_0.01,0.01,0.84139484167099,False
0231 (3).jpg,REAL,B_noise,noise_0.02,0.02,0.8392952084541321,False
0231 (3).jpg,REAL,B_noise,noise_0.03,0.03,0.828162431716919,False
0231 (3).jpg,REAL,B_noise,noise_0.05,0.05,0.8402090668678284,False
0231 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.8392459154129028,False
0231 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.8383845090866089,False
0231 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.8392395377159119,False
0486 (6).jpg,REAL,original,original,0.0,0.8423976898193359,False
0486 (6).jpg,REAL,A_blur,blur_0.3,0.3,0.8423976898193359,False
0486 (6).jpg,REAL,A_blur,blur_0.5,0.5,0.8356177806854248,False
0486 (6).jpg,REAL,A_blur,blur_0.8,0.8,0.8256893157958984,False
0486 (6).jpg,REAL,A_blur,blur_1.0,1.0,0.8256893157958984,False
0486 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.8370248675346375,False
0486 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.8335175514221191,False
0486 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.8260312676429749,False
0486 (6).jpg,REAL,B_noise,noise_0.01,0.01,0.8406617641448975,False
0486 (6).jpg,REAL,B_noise,noise_0.02,0.02,0.841667652130127,False
0486 (6).jpg,REAL,B_noise,noise_0.03,0.03,0.8399843573570251,False
0486 (6).jpg,REAL,B_noise,noise_0.05,0.05,0.829032301902771,False
0486 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.8393216729164124,False
0486 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.8367663025856018,False
0486 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.8501524329185486,False
0438 (2).jpg,REAL,original,original,0.0,0.8123340606689453,False
0438 (2).jpg,REAL,A_blur,blur_0.3,0.3,0.8123340606689453,False
0438 (2).jpg,REAL,A_blur,blur_0.5,0.5,0.8268640637397766,False
0438 (2).jpg,REAL,A_blur,blur_0.8,0.8,0.8352479934692383,False
0438 (2).jpg,REAL,A_blur,blur_1.0,1.0,0.8352479934692383,False
0438 (2).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.8432961106300354,False
0438 (2).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.8298290967941284,False
0438 (2).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.8251329660415649,False
0438 (2).jpg,REAL,B_noise,noise_0.01,0.01,0.8138468861579895,False
0438 (2).jpg,REAL,B_noise,noise_0.02,0.02,0.8162743449211121,False
0438 (2).jpg,REAL,B_noise,noise_0.03,0.03,0.8020747900009155,False
0438 (2).jpg,REAL,B_noise,noise_0.05,0.05,0.8071548938751221,False
0438 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.8046395778656006,False
0438 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.8131633996963501,False
0438 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.8105097413063049,False
0918 (7).jpg,REAL,original,original,0.0,0.8467426300048828,False
0918 (7).jpg,REAL,A_blur,blur_0.3,0.3,0.8467426300048828,False
0918 (7).jpg,REAL,A_blur,blur_0.5,0.5,0.827934205532074,False
0918 (7).jpg,REAL,A_blur,blur_0.8,0.8,0.806125819683075,False
0918 (7).jpg,REAL,A_blur,blur_1.0,1.0,0.806125819683075,False
0918 (7).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.8292579650878906,False
0918 (7).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.8322969675064087,False
0918 (7).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.8358158469200134,False
0918 (7).jpg,REAL,B_noise,noise_0.01,0.01,0.8519865274429321,False
0918 (7).jpg,REAL,B_noise,noise_0.02,0.02,0.8484565615653992,False
0918 (7).jpg,REAL,B_noise,noise_0.03,0.03,0.846325159072876,False
0918 (7).jpg,REAL,B_noise,noise_0.05,0.05,0.8423219919204712,False
0918 (7).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.8405248522758484,False
0918 (7).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.8508043885231018,False
0918 (7).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.8446168899536133,False
0364 (4).jpg,REAL,original,original,0.0,0.7941985726356506,False
0364 (4).jpg,REAL,A_blur,blur_0.3,0.3,0.7941985726356506,False
0364 (4).jpg,REAL,A_blur,blur_0.5,0.5,0.8084655404090881,False
0364 (4).jpg,REAL,A_blur,blur_0.8,0.8,0.795037031173706,False
0364 (4).jpg,REAL,A_blur,blur_1.0,1.0,0.795037031173706,False
0364 (4).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.8176907896995544,False
0364 (4).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.8204149007797241,False
0364 (4).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.825552225112915,False
0364 (4).jpg,REAL,B_noise,noise_0.01,0.01,0.7953473329544067,False
0364 (4).jpg,REAL,B_noise,noise_0.02,0.02,0.7862868905067444,False
0364 (4).jpg,REAL,B_noise,noise_0.03,0.03,0.7929852604866028,False
0364 (4).jpg,REAL,B_noise,noise_0.05,0.05,0.7881553173065186,False
0364 (4).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.7923486828804016,False
0364 (4).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.7867380380630493,False
0364 (4).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.7813010811805725,False
0831 (8).jpg,REAL,original,original,0.0,0.8241897225379944,False
0831 (8).jpg,REAL,A_blur,blur_0.3,0.3,0.8241897225379944,False
0831 (8).jpg,REAL,A_blur,blur_0.5,0.5,0.8323156237602234,False
0831 (8).jpg,REAL,A_blur,blur_0.8,0.8,0.8252040147781372,False
0831 (8).jpg,REAL,A_blur,blur_1.0,1.0,0.8252040147781372,False
0831 (8).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.8348892331123352,False
0831 (8).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.8320295810699463,False
0831 (8).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.8290178775787354,False
0831 (8).jpg,REAL,B_noise,noise_0.01,0.01,0.8261555433273315,False
0831 (8).jpg,REAL,B_noise,noise_0.02,0.02,0.8296195268630981,False
0831 (8).jpg,REAL,B_noise,noise_0.03,0.03,0.8249045610427856,False
0831 (8).jpg,REAL,B_noise,noise_0.05,0.05,0.8479126691818237,False
0831 (8).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.833638608455658,False
0831 (8).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.8287766575813293,False
0831 (8).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.8302383422851562,False
0763 (5).jpg,REAL,original,original,0.0,0.8273849487304688,False
0763 (5).jpg,REAL,A_blur,blur_0.3,0.3,0.8273849487304688,False
0763 (5).jpg,REAL,A_blur,blur_0.5,0.5,0.8024051189422607,False
0763 (5).jpg,REAL,A_blur,blur_0.8,0.8,0.7853609919548035,False
0763 (5).jpg,REAL,A_blur,blur_1.0,1.0,0.7853609919548035,False
0763 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.8088735938072205,False
0763 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.8133494257926941,False
0763 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.8121110796928406,False
0763 (5).jpg,REAL,B_noise,noise_0.01,0.01,0.8305810689926147,False
0763 (5).jpg,REAL,B_noise,noise_0.02,0.02,0.825027346611023,False
0763 (5).jpg,REAL,B_noise,noise_0.03,0.03,0.8323945999145508,False
0763 (5).jpg,REAL,B_noise,noise_0.05,0.05,0.8270106315612793,False
0763 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.8328502178192139,False
0763 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.8309133648872375,False
0763 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.8290773034095764,False
0081 (7).jpg,REAL,original,original,0.0,0.8311196565628052,False
0081 (7).jpg,REAL,A_blur,blur_0.3,0.3,0.8311196565628052,False
0081 (7).jpg,REAL,A_blur,blur_0.5,0.5,0.8091248869895935,False
0081 (7).jpg,REAL,A_blur,blur_0.8,0.8,0.7908801436424255,False
0081 (7).jpg,REAL,A_blur,blur_1.0,1.0,0.7908801436424255,False
0081 (7).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.8025521636009216,False
0081 (7).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.8108206987380981,False
0081 (7).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.7989495396614075,False
0081 (7).jpg,REAL,B_noise,noise_0.01,0.01,0.8339077234268188,False
0081 (7).jpg,REAL,B_noise,noise_0.02,0.02,0.8383681774139404,False
0081 (7).jpg,REAL,B_noise,noise_0.03,0.03,0.8392588496208191,False
0081 (7).jpg,REAL,B_noise,noise_0.05,0.05,0.8492459058761597,False
0081 (7).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.841221272945404,False
0081 (7).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.8366297483444214,False
0081 (7).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.848133385181427,False
0860 (7).jpg,REAL,original,original,0.0,0.8317785263061523,False
0860 (7).jpg,REAL,A_blur,blur_0.3,0.3,0.8317785263061523,False
0860 (7).jpg,REAL,A_blur,blur_0.5,0.5,0.8052816987037659,False
0860 (7).jpg,REAL,A_blur,blur_0.8,0.8,0.7999446392059326,False
0860 (7).jpg,REAL,A_blur,blur_1.0,1.0,0.7999446392059326,False
0860 (7).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.8107340335845947,False
0860 (7).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.8163350224494934,False
0860 (7).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.81391841173172,False
0860 (7).jpg,REAL,B_noise,noise_0.01,0.01,0.8304520845413208,False
0860 (7).jpg,REAL,B_noise,noise_0.02,0.02,0.8261594772338867,False
0860 (7).jpg,REAL,B_noise,noise_0.03,0.03,0.8480442762374878,False
0860 (7).jpg,REAL,B_noise,noise_0.05,0.05,0.8450810313224792,False
0860 (7).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.8434163331985474,False
0860 (7).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.8462547063827515,False
0860 (7).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.8332409262657166,False
