sample_id,true_label,strategy,stage,parameter,confidence,p_fake,flipped
0063 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.5339200496673584,0.5339200496673584,False
0063 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.5202972292900085,0.5202972292900085,False
0065.jpg,REAL,original,original,0.0,0.7096613645553589,0.7096613645553589,False
0065.jpg,REAL,A_blur,blur_0.3,0.3,0.713718056678772,0.713718056678772,False
0065.jpg,REAL,A_blur,blur_0.5,0.5,0.7186129689216614,0.7186129689216614,False
0065.jpg,REAL,A_blur,blur_0.8,0.8,0.7452996969223022,0.7452996969223022,False
0065.jpg,REAL,A_blur,blur_1.0,1.0,0.7526403665542603,0.7526403665542603,False
0065.jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.7047706246376038,0.7047706246376038,False
0065.jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.7122964859008789,0.7122964859008789,False
0065.jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.7256097197532654,0.7256097197532654,False
0065.jpg,REAL,B_noise,noise_0.01,0.01,0.7314366698265076,0.7314366698265076,False
0065.jpg,REAL,B_noise,noise_0.02,0.02,0.7014912962913513,0.7014912962913513,False
0065.jpg,REAL,B_noise,noise_0.03,0.03,0.6702819466590881,0.6702819466590881,False
0065.jpg,REAL,B_noise,noise_0.05,0.05,0.5919792652130127,0.5919792652130127,False
0065.jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.6858336329460144,0.6858336329460144,False
0065.jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.6601548194885254,0.6601548194885254,False
0065.jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.7215263843536377,0.7215263843536377,False
0338 (5).jpg,REAL,original,original,0.0,0.7770477533340454,0.7770477533340454,False
0338 (5).jpg,REAL,A_blur,blur_0.3,0.3,0.7853842973709106,0.7853842973709106,False
0338 (5).jpg,REAL,A_blur,blur_0.5,0.5,0.7698734998703003,0.7698734998703003,False
0338 (5).jpg,REAL,A_blur,blur_0.8,0.8,0.7748486995697021,0.7748486995697021,False
0338 (5).jpg,REAL,A_blur,blur_1.0,1.0,0.7894800305366516,0.7894800305366516,False
0338 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.7362983226776123,0.7362983226776123,False
0338 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.7070885896682739,0.7070885896682739,False
0338 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.6968057751655579,0.6968057751655579,False
0338 (5).jpg,REAL,B_noise,noise_0.01,0.01,0.7725342512130737,0.7725342512130737,False
0338 (5).jpg,REAL,B_noise,noise_0.02,0.02,0.7723561525344849,0.7723561525344849,False
0338 (5).jpg,REAL,B_noise,noise_0.03,0.03,0.7161155343055725,0.7161155343055725,False
0338 (5).jpg,REAL,B_noise,noise_0.05,0.05,0.6301979422569275,0.6301979422569275,False
0338 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.7463245987892151,0.7463245987892151,False
0338 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.7285600900650024,0.7285600900650024,False
0338 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.7585448622703552,0.7585448622703552,False
0944 (6).jpg,REAL,original,original,0.0,0.6091383099555969,0.6091383099555969,False
0944 (6).jpg,REAL,A_blur,blur_0.3,0.3,0.5986807346343994,0.5986807346343994,False
0944 (6).jpg,REAL,A_blur,blur_0.5,0.5,0.6518089771270752,0.6518089771270752,False
0944 (6).jpg,REAL,A_blur,blur_0.8,0.8,0.6893910765647888,0.6893910765647888,False
0944 (6).jpg,REAL,A_blur,blur_1.0,1.0,0.7009387016296387,0.7009387016296387,False
0944 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.6428348422050476,0.6428348422050476,False
0944 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.6534603834152222,0.6534603834152222,False
0944 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.6631703972816467,0.6631703972816467,False
0944 (6).jpg,REAL,B_noise,noise_0.01,0.01,0.6066500544548035,0.6066500544548035,False
0944 (6).jpg,REAL,B_noise,noise_0.02,0.02,0.6243060827255249,0.6243060827255249,False
0944 (6).jpg,REAL,B_noise,noise_0.03,0.03,0.5595608353614807,0.5595608353614807,False
0944 (6).jpg,REAL,B_noise,noise_0.05,0.05,0.5699482560157776,0.5699482560157776,False
0944 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.5836620926856995,0.5836620926856995,False
0944 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.6126207113265991,0.6126207113265991,False
0944 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.6528180837631226,0.6528180837631226,False
0464 (3).jpg,REAL,original,original,0.0,0.8123353123664856,0.8123353123664856,False
0464 (3).jpg,REAL,A_blur,blur_0.3,0.3,0.8051519989967346,0.8051519989967346,False
0464 (3).jpg,REAL,A_blur,blur_0.5,0.5,0.8171485066413879,0.8171485066413879,False
0464 (3).jpg,REAL,A_blur,blur_0.8,0.8,0.8344303369522095,0.8344303369522095,False
0464 (3).jpg,REAL,A_blur,blur_1.0,1.0,0.832192599773407,0.832192599773407,False
0464 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.7696091532707214,0.7696091532707214,False
0464 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.768864095211029,0.768864095211029,False
0464 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.7800398468971252,0.7800398468971252,False
0464 (3).jpg,REAL,B_noise,noise_0.01,0.01,0.8042196035385132,0.8042196035385132,False
0464 (3).jpg,REAL,B_noise,noise_0.02,0.02,0.7524489760398865,0.7524489760398865,False
0464 (3).jpg,REAL,B_noise,noise_0.03,0.03,0.7044262290000916,0.7044262290000916,False
0464 (3).jpg,REAL,B_noise,noise_0.05,0.05,0.6417683959007263,0.6417683959007263,False
0464 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.7288863062858582,0.7288863062858582,False
0464 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.7387109398841858,0.7387109398841858,False
0464 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.7583246231079102,0.7583246231079102,False
0359 (3).jpg,REAL,original,original,0.0,0.8263295292854309,0.8263295292854309,False
0359 (3).jpg,REAL,A_blur,blur_0.3,0.3,0.8324680924415588,0.8324680924415588,False
0359 (3).jpg,REAL,A_blur,blur_0.5,0.5,0.8500955104827881,0.8500955104827881,False
0359 (3).jpg,REAL,A_blur,blur_0.8,0.8,0.8593676090240479,0.8593676090240479,False
0359 (3).jpg,REAL,A_blur,blur_1.0,1.0,0.8603367209434509,0.8603367209434509,False
0359 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.7944394946098328,0.7944394946098328,False
0359 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.7911523580551147,0.7911523580551147,False
0359 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.7620170712471008,0.7620170712471008,False
0359 (3).jpg,REAL,B_noise,noise_0.01,0.01,0.8183380961418152,0.8183380961418152,False
0359 (3).jpg,REAL,B_noise,noise_0.02,0.02,0.800252377986908,0.800252377986908,False
0359 (3).jpg,REAL,B_noise,noise_0.03,0.03,0.7732687592506409,0.7732687592506409,False
0359 (3).jpg,REAL,B_noise,noise_0.05,0.05,0.6854773163795471,0.6854773163795471,False
0359 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.8060615062713623,0.8060615062713623,False
0359 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.8217867016792297,0.8217867016792297,False
0359 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.8134260773658752,0.8134260773658752,False
0405 (5).jpg,REAL,original,original,0.0,0.7924911975860596,0.7924911975860596,False
0405 (5).jpg,REAL,A_blur,blur_0.3,0.3,0.7999365925788879,0.7999365925788879,False
0405 (5).jpg,REAL,A_blur,blur_0.5,0.5,0.825566291809082,0.825566291809082,False
0405 (5).jpg,REAL,A_blur,blur_0.8,0.8,0.8656868934631348,0.8656868934631348,False
0405 (5).jpg,REAL,A_blur,blur_1.0,1.0,0.8738918304443359,0.8738918304443359,False
0405 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.7705386281013489,0.7705386281013489,False
0405 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.7507294416427612,0.7507294416427612,False
0405 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.7602255344390869,0.7602255344390869,False
0405 (5).jpg,REAL,B_noise,noise_0.01,0.01,0.784656286239624,0.784656286239624,False
0405 (5).jpg,REAL,B_noise,noise_0.02,0.02,0.7672982811927795,0.7672982811927795,False
0405 (5).jpg,REAL,B_noise,noise_0.03,0.03,0.7184301018714905,0.7184301018714905,False
0405 (5).jpg,REAL,B_noise,noise_0.05,0.05,0.6174314022064209,0.6174314022064209,False
0405 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.7613358497619629,0.7613358497619629,False
0405 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.7491973042488098,0.7491973042488098,False
0405 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.7514002323150635,0.7514002323150635,False
0002 (4).jpg,REAL,original,original,0.0,0.5520626902580261,0.5520626902580261,False
0002 (4).jpg,REAL,A_blur,blur_0.3,0.3,0.5506236553192139,0.5506236553192139,False
0002 (4).jpg,REAL,A_blur,blur_0.5,0.5,0.5871722102165222,0.5871722102165222,False
0002 (4).jpg,REAL,A_blur,blur_0.8,0.8,0.6597188115119934,0.6597188115119934,False
0002 (4).jpg,REAL,A_blur,blur_1.0,1.0,0.685555636882782,0.685555636882782,False
0002 (4).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.6016998887062073,0.6016998887062073,False
0002 (4).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.6100605130195618,0.6100605130195618,False
0002 (4).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.6201785206794739,0.6201785206794739,False
0002 (4).jpg,REAL,B_noise,noise_0.01,0.01,0.5323095917701721,0.5323095917701721,False
0002 (4).jpg,REAL,B_noise,noise_0.02,0.02,0.5136139988899231,0.5136139988899231,False
0002 (4).jpg,REAL,B_noise,noise_0.03,0.03,0.5012071132659912,0.4987928867340088,True
0002 (4).jpg,REAL,B_noise,noise_0.05,0.05,0.5369646549224854,0.5369646549224854,False
0002 (4).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.5039286017417908,0.496071457862854,True
0002 (4).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.5123322606086731,0.5123322606086731,False
0002 (4).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.5551232695579529,0.5551232695579529,False
0221 (3).jpg,REAL,original,original,0.0,0.629662036895752,0.629662036895752,False
0221 (3).jpg,REAL,A_blur,blur_0.3,0.3,0.6441232562065125,0.6441232562065125,False
0221 (3).jpg,REAL,A_blur,blur_0.5,0.5,0.7043770551681519,0.7043770551681519,False
0221 (3).jpg,REAL,A_blur,blur_0.8,0.8,0.813378632068634,0.813378632068634,False
0221 (3).jpg,REAL,A_blur,blur_1.0,1.0,0.8324195146560669,0.8324195146560669,False
0221 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.6645960211753845,0.6645960211753845,False
0221 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.666749119758606,0.666749119758606,False
0221 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.6514326930046082,0.6514326930046082,False
0221 (3).jpg,REAL,B_noise,noise_0.01,0.01,0.6173409819602966,0.6173409819602966,False
0221 (3).jpg,REAL,B_noise,noise_0.02,0.02,0.630752444267273,0.630752444267273,False
0221 (3).jpg,REAL,B_noise,noise_0.03,0.03,0.5784013867378235,0.5784013867378235,False
0221 (3).jpg,REAL,B_noise,noise_0.05,0.05,0.5351005792617798,0.5351005792617798,False
0221 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.6252582669258118,0.6252582669258118,False
0221 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.5789622068405151,0.5789622068405151,False
0221 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.5944380760192871,0.5944380760192871,False
0626 (2).jpg,REAL,original,original,0.0,0.5056829452514648,0.49431705474853516,False
0626 (2).jpg,REAL,A_blur,blur_0.3,0.3,0.5123118758201599,0.5123118758201599,True
0626 (2).jpg,REAL,A_blur,blur_0.5,0.5,0.5482016801834106,0.5482016801834106,True
0626 (2).jpg,REAL,A_blur,blur_0.8,0.8,0.6369608640670776,0.6369608640670776,True
0626 (2).jpg,REAL,A_blur,blur_1.0,1.0,0.6946205496788025,0.6946205496788025,True
0626 (2).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.555849552154541,0.555849552154541,True
0626 (2).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.5481927394866943,0.5481927394866943,True
0626 (2).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.5333619713783264,0.5333619713783264,True
0626 (2).jpg,REAL,B_noise,noise_0.01,0.01,0.5055950284004211,0.5055950284004211,True
0626 (2).jpg,REAL,B_noise,noise_0.02,0.02,0.5000768899917603,0.5000768899917603,True
0626 (2).jpg,REAL,B_noise,noise_0.03,0.03,0.5038676857948303,0.4961322844028473,False
0626 (2).jpg,REAL,B_noise,noise_0.05,0.05,0.5093225836753845,0.49067744612693787,False
0626 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.5084322094917297,0.49156779050827026,False
0626 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.5064888596534729,0.5064888596534729,True
0626 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.5168766975402832,0.4831233322620392,False
0698 (6).jpg,REAL,original,original,0.0,0.6830369830131531,0.6830369830131531,False
0698 (6).jpg,REAL,A_blur,blur_0.3,0.3,0.6841105222702026,0.6841105222702026,False
0698 (6).jpg,REAL,A_blur,blur_0.5,0.5,0.7361602783203125,0.7361602783203125,False
0698 (6).jpg,REAL,A_blur,blur_0.8,0.8,0.7796140313148499,0.7796140313148499,False
0698 (6).jpg,REAL,A_blur,blur_1.0,1.0,0.7768326997756958,0.7768326997756958,False
0698 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.7073915600776672,0.7073915600776672,False
0698 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.6666904091835022,0.6666904091835022,False
0698 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.6746215224266052,0.6746215224266052,False
0698 (6).jpg,REAL,B_noise,noise_0.01,0.01,0.6781771779060364,0.6781771779060364,False
0698 (6).jpg,REAL,B_noise,noise_0.02,0.02,0.6591320037841797,0.6591320037841797,False
0698 (6).jpg,REAL,B_noise,noise_0.03,0.03,0.6521860957145691,0.6521860957145691,False
0698 (6).jpg,REAL,B_noise,noise_0.05,0.05,0.608045220375061,0.608045220375061,False
0698 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.6541743874549866,0.6541743874549866,False
0698 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.6685105562210083,0.6685105562210083,False
0698 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.6467593312263489,0.6467593312263489,False
0012 (4).jpg,REAL,original,original,0.0,0.7574241757392883,0.7574241757392883,False
0012 (4).jpg,REAL,A_blur,blur_0.3,0.3,0.7600838541984558,0.7600838541984558,False
0012 (4).jpg,REAL,A_blur,blur_0.5,0.5,0.7807155847549438,0.7807155847549438,False
0012 (4).jpg,REAL,A_blur,blur_0.8,0.8,0.8100778460502625,0.8100778460502625,False
0012 (4).jpg,REAL,A_blur,blur_1.0,1.0,0.8233492374420166,0.8233492374420166,False
0012 (4).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.7274798154830933,0.7274798154830933,False
0012 (4).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.7353228330612183,0.7353228330612183,False
0012 (4).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.729295015335083,0.729295015335083,False
0012 (4).jpg,REAL,B_noise,noise_0.01,0.01,0.7475259900093079,0.7475259900093079,False
0012 (4).jpg,REAL,B_noise,noise_0.02,0.02,0.7367307543754578,0.7367307543754578,False
0012 (4).jpg,REAL,B_noise,noise_0.03,0.03,0.6474823355674744,0.6474823355674744,False
0012 (4).jpg,REAL,B_noise,noise_0.05,0.05,0.5249133110046387,0.5249133110046387,False
0012 (4).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.7578353881835938,0.7578353881835938,False
0012 (4).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.6921731233596802,0.6921731233596802,False
0012 (4).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.6688897609710693,0.6688897609710693,False
0415 (5).jpg,REAL,original,original,0.0,0.7366997003555298,0.7366997003555298,False
0415 (5).jpg,REAL,A_blur,blur_0.3,0.3,0.7343170642852783,0.7343170642852783,False
0415 (5).jpg,REAL,A_blur,blur_0.5,0.5,0.7702174186706543,0.7702174186706543,False
0415 (5).jpg,REAL,A_blur,blur_0.8,0.8,0.7862562537193298,0.7862562537193298,False
0415 (5).jpg,REAL,A_blur,blur_1.0,1.0,0.8024784922599792,0.8024784922599792,False
0415 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.6701772212982178,0.6701772212982178,False
0415 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.6581093072891235,0.6581093072891235,False
0415 (5).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.6730701923370361,0.6730701923370361,False
0415 (5).jpg,REAL,B_noise,noise_0.01,0.01,0.7142277359962463,0.7142277359962463,False
0415 (5).jpg,REAL,B_noise,noise_0.02,0.02,0.7162389159202576,0.7162389159202576,False
0415 (5).jpg,REAL,B_noise,noise_0.03,0.03,0.6871892213821411,0.6871892213821411,False
0415 (5).jpg,REAL,B_noise,noise_0.05,0.05,0.6156622767448425,0.6156622767448425,False
0415 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.6627858281135559,0.6627858281135559,False
0415 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.7110493183135986,0.7110493183135986,False
0415 (5).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.708609938621521,0.708609938621521,False
0349 (3).jpg,REAL,original,original,0.0,0.5499900579452515,0.5499900579452515,False
0349 (3).jpg,REAL,A_blur,blur_0.3,0.3,0.5535705089569092,0.5535705089569092,False
0349 (3).jpg,REAL,A_blur,blur_0.5,0.5,0.6105191707611084,0.6105191707611084,False
0349 (3).jpg,REAL,A_blur,blur_0.8,0.8,0.7287055850028992,0.7287055850028992,False
0349 (3).jpg,REAL,A_blur,blur_1.0,1.0,0.7685859799385071,0.7685859799385071,False
0349 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.5885977149009705,0.5885977149009705,False
0349 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.5910148024559021,0.5910148024559021,False
0349 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.5960648655891418,0.5960648655891418,False
0349 (3).jpg,REAL,B_noise,noise_0.01,0.01,0.5407922267913818,0.5407922267913818,False
0349 (3).jpg,REAL,B_noise,noise_0.02,0.02,0.557953953742981,0.557953953742981,False
0349 (3).jpg,REAL,B_noise,noise_0.03,0.03,0.5585017204284668,0.5585017204284668,False
0349 (3).jpg,REAL,B_noise,noise_0.05,0.05,0.5477449893951416,0.5477449893951416,False
0349 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.5640873312950134,0.5640873312950134,False
0349 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.5389400124549866,0.5389400124549866,False
0349 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.5253573656082153,0.5253573656082153,False
0636 (2).jpg,REAL,original,original,0.0,0.643896758556366,0.643896758556366,False
0636 (2).jpg,REAL,A_blur,blur_0.3,0.3,0.6654936075210571,0.6654936075210571,False
0636 (2).jpg,REAL,A_blur,blur_0.5,0.5,0.6979993581771851,0.6979993581771851,False
0636 (2).jpg,REAL,A_blur,blur_0.8,0.8,0.7508764266967773,0.7508764266967773,False
0636 (2).jpg,REAL,A_blur,blur_1.0,1.0,0.7958189249038696,0.7958189249038696,False
0636 (2).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.6647812128067017,0.6647812128067017,False
0636 (2).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.6339801549911499,0.6339801549911499,False
0636 (2).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.6290347576141357,0.6290347576141357,False
0636 (2).jpg,REAL,B_noise,noise_0.01,0.01,0.6607190370559692,0.6607190370559692,False
0636 (2).jpg,REAL,B_noise,noise_0.02,0.02,0.6730520725250244,0.6730520725250244,False
0636 (2).jpg,REAL,B_noise,noise_0.03,0.03,0.6464555859565735,0.6464555859565735,False
0636 (2).jpg,REAL,B_noise,noise_0.05,0.05,0.5930702686309814,0.5930702686309814,False
0636 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.6624113321304321,0.6624113321304321,False
0636 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.6650809645652771,0.6650809645652771,False
0636 (2).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.6783978343009949,0.6783978343009949,False
0059.jpg,REAL,original,original,0.0,0.6887746453285217,0.6887746453285217,False
0059.jpg,REAL,A_blur,blur_0.3,0.3,0.6846337914466858,0.6846337914466858,False
0059.jpg,REAL,A_blur,blur_0.5,0.5,0.747459352016449,0.747459352016449,False
0059.jpg,REAL,A_blur,blur_0.8,0.8,0.7780447602272034,0.7780447602272034,False
0059.jpg,REAL,A_blur,blur_1.0,1.0,0.7790635228157043,0.7790635228157043,False
0059.jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.6507293581962585,0.6507293581962585,False
0059.jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.7059448957443237,0.7059448957443237,False
0059.jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.7165014743804932,0.7165014743804932,False
0059.jpg,REAL,B_noise,noise_0.01,0.01,0.6868952512741089,0.6868952512741089,False
0059.jpg,REAL,B_noise,noise_0.02,0.02,0.6604992151260376,0.6604992151260376,False
0059.jpg,REAL,B_noise,noise_0.03,0.03,0.6808828115463257,0.6808828115463257,False
0059.jpg,REAL,B_noise,noise_0.05,0.05,0.5602455139160156,0.5602455139160156,False
0059.jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.6917819380760193,0.6917819380760193,False
0059.jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.6599828600883484,0.6599828600883484,False
0059.jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.5986295938491821,0.5986295938491821,False
0688 (6).jpg,REAL,original,original,0.0,0.6731666326522827,0.6731666326522827,False
0688 (6).jpg,REAL,A_blur,blur_0.3,0.3,0.6784621477127075,0.6784621477127075,False
0688 (6).jpg,REAL,A_blur,blur_0.5,0.5,0.7375439405441284,0.7375439405441284,False
0688 (6).jpg,REAL,A_blur,blur_0.8,0.8,0.7802838087081909,0.7802838087081909,False
0688 (6).jpg,REAL,A_blur,blur_1.0,1.0,0.7860872745513916,0.7860872745513916,False
0688 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.7725300788879395,0.7725300788879395,False
0688 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.7445714473724365,0.7445714473724365,False
0688 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.7557346820831299,0.7557346820831299,False
0688 (6).jpg,REAL,B_noise,noise_0.01,0.01,0.6718459129333496,0.6718459129333496,False
0688 (6).jpg,REAL,B_noise,noise_0.02,0.02,0.618185818195343,0.618185818195343,False
0688 (6).jpg,REAL,B_noise,noise_0.03,0.03,0.6246882081031799,0.6246882081031799,False
0688 (6).jpg,REAL,B_noise,noise_0.05,0.05,0.5519776940345764,0.5519776940345764,False
0688 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.6636301875114441,0.6636301875114441,False
0688 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.6746657490730286,0.6746657490730286,False
0688 (6).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.6961473822593689,0.6961473822593689,False
0231 (3).jpg,REAL,original,original,0.0,0.7228032350540161,0.7228032350540161,False
0231 (3).jpg,REAL,A_blur,blur_0.3,0.3,0.7247442603111267,0.7247442603111267,False
0231 (3).jpg,REAL,A_blur,blur_0.5,0.5,0.759555995464325,0.759555995464325,False
0231 (3).jpg,REAL,A_blur,blur_0.8,0.8,0.8055787086486816,0.8055787086486816,False
0231 (3).jpg,REAL,A_blur,blur_1.0,1.0,0.8199328184127808,0.8199328184127808,False
0231 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.770166277885437,0.770166277885437,False
0231 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.7515827417373657,0.7515827417373657,False
0231 (3).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.7593324184417725,0.7593324184417725,False
0231 (3).jpg,REAL,B_noise,noise_0.01,0.01,0.7175403833389282,0.7175403833389282,False
0231 (3).jpg,REAL,B_noise,noise_0.02,0.02,0.6646536588668823,0.6646536588668823,False
0231 (3).jpg,REAL,B_noise,noise_0.03,0.03,0.6339061260223389,0.6339061260223389,False
0231 (3).jpg,REAL,B_noise,noise_0.05,0.05,0.5686260461807251,0.5686260461807251,False
0231 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.02,1.02,0.6698832511901855,0.6698832511901855,False
0231 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.05,1.05,0.7085486054420471,0.7085486054420471,False
0231 (3).jpg,REAL,B_noise_bright,noise0.02_bright1.08,1.08,0.6755900979042053,0.6755900979042053,False
0486 (6).jpg,REAL,original,original,0.0,0.6006243228912354,0.6006243228912354,False
0486 (6).jpg,REAL,A_blur,blur_0.3,0.3,0.6217480897903442,0.6217480897903442,False
0486 (6).jpg,REAL,A_blur,blur_0.5,0.5,0.6898590326309204,0.6898590326309204,False
0486 (6).jpg,REAL,A_blur,blur_0.8,0.8,0.7943120002746582,0.7943120002746582,False
0486 (6).jpg,REAL,A_blur,blur_1.0,1.0,0.8246368169784546,0.8246368169784546,False
0486 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.05,0.05,0.6414774060249329,0.6414774060249329,False
0486 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.1,0.1,0.6391157507896423,0.6391157507896423,False
0486 (6).jpg,REAL,A_blur_freq,blur0.5_freq0.15,0.15,0.6365939974784851,0.6365939974784851,False
0486 (6).jpg,REAL,B_noise,noise_0.01,0.01,0.609935998916626,0.609935998916626,False
0486 (6).jpg,REAL,B_noise,noise_0.02,0.02,0.5506581664085388,0.5506581664085388,False
